Titulo,Contenido,Fecha,Fuente,Categoria,Autor,Link,Clasificacion,Narrativa
1717634452766032185,"Cómo se cuentan las boletas rotas, aquellas con categorías repetidas y las no oficializadas

👉Circulan en redes sociales varios posteos que denuncian un supuesto fraude. 

✍️@lugardel y @depuntocorti en @Chequeado 

https://t.co/UGwmeXTLnj",2023-10-26 20:09:00+00:00,https://twitter.com/ReversoAr/status/1717634452766032185,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1717634452766032185,Tweet,
1717623929391509583,"[NUEVO] No, Clarín no publicó una noticia sobre una supuesta promesa de Javier Milei de cerrar el Registro Automotor, y esa propuesta no figura en su plataforma electoral 

No existen registros de que Milei se haya referido públicamente al tema.
https://t.co/ILYbulYGHm",2023-10-26 19:27:11+00:00,https://twitter.com/ReversoAr/status/1717623929391509583,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1717623929391509583,Tweet,
1717499063031967864,"Elecciones 2023: cómo se contabiliza el voto en blanco en el balotaje

🗳 Los votos se cuentan sobre los “votos afirmativos válidamente emitidos”, es decir, los que eligen  una boleta de candidatos.
https://t.co/jJADwA60p8

✍️ @lugardel en @ReversoAr",2023-10-26 11:11:00+00:00,https://twitter.com/ReversoAr/status/1717499063031967864,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1717499063031967864,Tweet,
1717281395674902561,"[NUEVO] Elecciones 2023: cómo se contabiliza el voto en blanco en el balotaje

🗳 Los votos se cuentan sobre los “votos afirmativos válidamente emitidos”, es decir, los que eligen  una boleta de candidatos.
https://t.co/jJADwA60p8

✍️ @lugardel en @ReversoAr",2023-10-25 20:46:04+00:00,https://twitter.com/ReversoAr/status/1717281395674902561,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1717281395674902561,Tweet,
1717136673887146247,"No, Clarín no publicó una noticia con supuestas medidas económicas de Sergio Massa, y el Gobierno desmintió que estén bajo análisis 

Desde el diario indicaron a Reverso que no publicaron esa noticia. https://t.co/f1tgWqEA6b 

✍️ @Jose__Gimenez",2023-10-25 11:11:00+00:00,https://twitter.com/ReversoAr/status/1717136673887146247,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1717136673887146247,Tweet,
1716915417619521959,"[NUEVO] No, Clarín no publicó una noticia con supuestas medidas económicas de Sergio Massa, y el Gobierno desmintió que estén bajo análisis 

Seguí en este🧵 todo el detalle 👇
https://t.co/f1tgWqF7VJ 

✍️ @Jose__Gimenez",2023-10-24 20:31:48+00:00,https://twitter.com/ReversoAr/status/1716915417619521959,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716915417619521959,Tweet,
1716915435160154323,"👉 Sebastián Domínguez, contador público y socio de SDC asesores tributarios, explicó que las medidas impositivas que se mencionan en los posteos desinformantes no pueden aplicarse por decreto, como se sugiere en la desinformación, sino que requerirían la aprobación del Congreso.",2023-10-24 20:31:53+00:00,https://twitter.com/ReversoAr/status/1716915435160154323,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716915435160154323,Tweet,
1716915438314238100,"✍️ Leé todos los detalles sobre esta desinformación en la nota de @Jose__Gimenez

https://t.co/f1tgWqF7VJ",2023-10-24 20:31:53+00:00,https://twitter.com/ReversoAr/status/1716915438314238100,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716915438314238100,Tweet,
1716915417619521959,"[NUEVO] No, Clarín no publicó una noticia con supuestas medidas económicas de Sergio Massa, y el Gobierno desmintió que estén bajo análisis 

Seguí en este🧵 todo el detalle 👇
https://t.co/f1tgWqF7VJ 

✍️ @Jose__Gimenez",2023-10-24 20:31:48+00:00,https://twitter.com/ReversoAr/status/1716915417619521959,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716915417619521959,Tweet,
1716915431922098181,"👉 En tanto, al vocero del Ministerio de Economía, Santiago García Vázquez, señaló que no evalúan tomar el resto de las medidas que se anuncian en la imagen viral.",2023-10-24 20:31:52+00:00,https://twitter.com/ReversoAr/status/1716915431922098181,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716915431922098181,Tweet,
1716915435160154323,"👉 Sebastián Domínguez, contador público y socio de SDC asesores tributarios, explicó que las medidas impositivas que se mencionan en los posteos desinformantes no pueden aplicarse por decreto, como se sugiere en la desinformación, sino que requerirían la aprobación del Congreso.",2023-10-24 20:31:53+00:00,https://twitter.com/ReversoAr/status/1716915435160154323,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716915435160154323,Tweet,
1716909680268620241,"Cómo se cuentan las boletas rotas, aquellas con categorías repetidas y las no oficializadas

👉Circulan en redes sociales varios posteos que denuncian un supuesto fraude. 

✍️@lugardel y @depuntocorti en @Chequeado 

https://t.co/UGwmeXTLnj",2023-10-24 20:09:01+00:00,https://twitter.com/ReversoAr/status/1716909680268620241,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716909680268620241,Tweet,
1716827136483545553,"Las autoridades no publicaron “resultados oficiales” de la votación en el exterior antes del cierre de las mesas en la Argentina 🌎🗳️

 Los resultados oficiales de las elecciones generales no se darán a conocer antes de las 22.

https://t.co/qLzkF9Htw2",2023-10-24 14:41:01+00:00,https://twitter.com/ReversoAr/status/1716827136483545553,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716827136483545553,Tweet,
1716547290461057220,"Elecciones 2023 📩 e inteligencia artificial 🤖.

👉Circulan en redes sociales imágenes o videos creados con inteligencia artificial que generan desinformación al mostrar situaciones o declaraciones ficticias. https://t.co/5gZbyE7jMx

✍️ @lugardel y @FlorBallarino .",2023-10-23 20:09:00+00:00,https://twitter.com/ReversoAr/status/1716547290461057220,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716547290461057220,Tweet,
1716411936072515791,"¿Cómo detectar placas falsas? 🤔

📌 En este video 📽️ y en esta nota te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/1lc7TTuVmE

📽️ @MatiFeran
🎨 @sanquinter https://t.co/49nVL7YJtR",2023-10-23 11:11:09+00:00,https://twitter.com/ReversoAr/status/1716411936072515791,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716411936072515791,Tweet,
1716217429687169092,"[NUEVO] Las autoridades no publicaron “resultados oficiales” de la votación en el exterior antes del cierre de las mesas en la Argentina 🌎🗳️

 Los resultados oficiales de las elecciones generales no se darán a conocer antes de las 22.

https://t.co/qLzkF9GVGu",2023-10-22 22:18:15+00:00,https://twitter.com/ReversoAr/status/1716217429687169092,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716217429687169092,Tweet,
1716212826090377676,"[NUEVO] Cómo se cuentan las boletas rotas, aquellas con categorías repetidas y las no oficializadas

👉Circulan en redes sociales varios posteos que denuncian un supuesto fraude. 

✍️@lugardel y @depuntocorti en @Chequeado 

https://t.co/UGwmeXTLnj",2023-10-22 21:59:58+00:00,https://twitter.com/ReversoAr/status/1716212826090377676,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716212826090377676,Tweet,
1716184902477955181,"Cuáles son las desinformaciones de las que te tenés que cuidar en las elecciones de 2023 📩

En la alianza @ReversoAr, que lleva adelante su 3ra edición, nos proponemos luchar contra las desinformaciones del proceso electoral https://t.co/DWW9h4SAim

✍️ Juan José Domínguez.",2023-10-22 20:09:00+00:00,https://twitter.com/ReversoAr/status/1716184902477955181,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716184902477955181,Tweet,
1716049511217238448,"Anatomía de una urna: cómo detectar desinformaciones sobre la seguridad de las urnas

👉 En épocas electorales circulan imágenes que muestran urnas de votación con una cinta rota, y sugieren con ello la existencia de fraude. https://t.co/q9ZhfsuEpt

✍️ José Giménez",2023-10-22 11:11:00+00:00,https://twitter.com/ReversoAr/status/1716049511217238448,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1716049511217238448,Tweet,
1715884673853710606,"Elecciones 2023: cómo se vota en la Ciudad de Buenos Aires el 22 de octubre 

🗳️ En las elecciones generales se votarán todos los cargos con el sistema de boleta partidaria de papel, con un sólo sobre y una única urna. https://t.co/3PckYgY46U 

✍️ Por @ManuelTarricone.",2023-10-22 00:16:00+00:00,https://twitter.com/ReversoAr/status/1715884673853710606,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715884673853710606,Tweet,
1715822516076232932,"Anatomía de una boleta 🗳️: qué tener en cuenta para saber si se está votando con una oficial ✔️

Para saber si una boleta es oficial o no se la puede verificar en la página de la Cámara Nacional Electoral. Mirá esta nota: 👇

🖋️ Por @lugardel

 https://t.co/6EIXuKoFiB",2023-10-21 20:09:00+00:00,https://twitter.com/ReversoAr/status/1715822516076232932,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715822516076232932,Tweet,
1715763236866269477,"[NUEVO] No, este león gigante no es un regalo para Javier Milei: fue tallado en China entre 2012 y 2015

👉 Si bien Reverso no pudo verificar dónde se encuentra hoy, en 2016 la escultura estuvo instalada en la ciudad de Wuhan. https://t.co/Su8NZxLi6k 

✍️ @AFPFactual",2023-10-21 16:13:27+00:00,https://twitter.com/ReversoAr/status/1715763236866269477,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715763236866269477,Tweet,
1715739970181177399,"Elecciones 2023: cómo se contabiliza el voto en blanco en las presidenciales de octubre 

👉 Para calcular los porcentajes sólo se cuentan los afirmativos y se excluyen los votos en blanco. https://t.co/ZReVnpnP3Z 

✍️ Por @igncferreiro para https://t.co/uLYd6w7xDA",2023-10-21 14:41:00+00:00,https://twitter.com/ReversoAr/status/1715739970181177399,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715739970181177399,Tweet,
1715687165554770410,"Elecciones 2023 📩: si no voté en las PASO, ¿puedo hacerlo en las elecciones generales?

👉Para prevenirte ante las desinformaciones, en esta nota te contamos todo sobre el tema: https://t.co/vJ57mIguUB

✍️ @marianaleivaok

#InformaciónContraLaDesinformación. https://t.co/uTTPXNbdsZ",2023-10-21 11:11:10+00:00,https://twitter.com/ReversoAr/status/1715687165554770410,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715687165554770410,Tweet,
1715478926363959504,"[NUEVO] Elecciones 2023: cómo se vota en la Ciudad de Buenos Aires el 22 de octubre 

🗳️ En las elecciones generales se votarán todos los cargos con el sistema de boleta partidaria de papel, con un sólo sobre y una única urna. https://t.co/3PckYgY46U 

✍️ Por @ManuelTarricone.",2023-10-20 21:23:42+00:00,https://twitter.com/ReversoAr/status/1715478926363959504,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715478926363959504,Tweet,
1715474451561697740,"[NUEVO] Elecciones 2023: cómo se contabiliza el voto en blanco en las presidenciales de octubre 

👉 Para calcular los porcentajes sólo se cuentan los afirmativos y se excluyen los votos en blanco. https://t.co/ZReVnpnP3Z 

✍️ Por @igncferreiro para https://t.co/uLYd6w7xDA",2023-10-20 21:05:55+00:00,https://twitter.com/ReversoAr/status/1715474451561697740,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715474451561697740,Tweet,
1715460127036145717,"Es falso que Cristina Fernández de Kirchner haya publicado este video previo a las elecciones generales de 2023

La grabación original fue difundida dos días antes de las elecciones PASO legislativas de agosto de 2017.
https://t.co/rbjjziH9ZE

✍️ @AfpFactual en @ReversoAr",2023-10-20 20:09:00+00:00,https://twitter.com/ReversoAr/status/1715460127036145717,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715460127036145717,Tweet,
1715427499549614478,"[NUEVO] Anatomía de una boleta 🗳️: qué tener en cuenta para saber si se está votando con una oficial ✔️

Para saber si una boleta es oficial o no se la puede verificar en la página de la Cámara Nacional Electoral. Mirá esta nota: 👇

🖋️ Por @lugardel

 https://t.co/6EIXuKoFiB",2023-10-20 17:59:21+00:00,https://twitter.com/ReversoAr/status/1715427499549614478,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715427499549614478,Tweet,
1715394476380668047,"[NUEVO] Es verdadero que se realizó una campaña sobre el costo del boleto de tren a favor de Massa, pero este tipo de actividades están prohibidas. 🪧🚫🚆 

👉 La ley impide que los sindicatos realicen aportes para financiar la campaña.
https://t.co/IL5bIZPQkf

✒️ @Jose__Gimenez",2023-10-20 15:48:08+00:00,https://twitter.com/ReversoAr/status/1715394476380668047,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715394476380668047,Tweet,
1715127512047423803,"[NUEVO] Es falso que Cristina Fernández de Kirchner haya publicado este video previo a las elecciones generales de 2023

La grabación original fue difundida dos días antes de las elecciones PASO legislativas de agosto de 2017.
https://t.co/rbjjziH9ZE

✍️ @AfpFactual en @ReversoAr",2023-10-19 22:07:19+00:00,https://twitter.com/ReversoAr/status/1715127512047423803,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715127512047423803,Tweet,
1715110957901398083,"🤳 En época de elecciones, las caras de los candidatos están en todos lados. Te invitamos a escanearlas para conocer qué tienen para contarte sobre la desinformación electoral.

🟢 https://t.co/0B9SE7thtz

#ReversoAr https://t.co/vfeBe1lEmr",2023-10-19 21:01:32+00:00,https://twitter.com/ReversoAr/status/1715110957901398083,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715110957901398083,Tweet,
1715110961894269235,"*Al momento de la producción de esta campaña, no se identificaban narrativas desinformantes relacionadas con los candidatos Juan Schiaretti y Myriam Bregman.",2023-10-19 21:01:33+00:00,https://twitter.com/ReversoAr/status/1715110961894269235,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715110961894269235,Tweet,
1715097738755350589,"Anatomía de una urna: cómo detectar desinformaciones sobre la seguridad de las urnas

👉 En épocas electorales circulan imágenes que muestran urnas de votación con una cinta rota, y sugieren con ello la existencia de fraude. https://t.co/q9ZhfsuEpt

✍️ José Giménez",2023-10-19 20:09:00+00:00,https://twitter.com/ReversoAr/status/1715097738755350589,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715097738755350589,Tweet,
1715071781558440058,"[NUEVO] Horacio Rodríguez Larreta no saludó con la V peronista en un acto de Patricia Bullrich ❌

👉 En la transmisión televisiva se comprueba que el gesto del funcionario denotaba el número 2. https://t.co/90gOWGWoDU

✍️ @AfpFactual en @ReversoAr",2023-10-19 18:25:51+00:00,https://twitter.com/ReversoAr/status/1715071781558440058,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1715071781558440058,Tweet,
1714962383922237690,"¿Cómo detectar placas falsas? 🤔

📌 En este video 📽️ y en esta nota te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/1lc7TTuVmE

📽️ @MatiFeran
🎨 @sanquinter https://t.co/Acs1AtWfi3",2023-10-19 11:11:09+00:00,https://twitter.com/ReversoAr/status/1714962383922237690,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1714962383922237690,Tweet,
1714735353150550018,"Esta foto de Sergio Massa con Carlos Melconian es un montaje; en la original está reunido con Axel Kicillof 

👉 La imagen original fue publicada en mayo de 2023 en las redes sociales de Massa y en varios medios de comunicación. https://t.co/4pSL1zN2xo

✍️ @AfpFactual",2023-10-18 20:09:01+00:00,https://twitter.com/ReversoAr/status/1714735353150550018,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1714735353150550018,Tweet,
1714599961248051689,"Un cartel de Unión por la Patria en guaraní no dice “votá apestoso por tu trabajo”; es una mala interpretación

En redes circula un video en el que una chica, supuestamente, corrige un cartel del oficialismo. Es falso ❌ https://t.co/HgZxY9LojD

✍️ @AfpFactual en @ReversoAr",2023-10-18 11:11:01+00:00,https://twitter.com/ReversoAr/status/1714599961248051689,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1714599961248051689,Tweet,
1714385868192989556,"🗳️ En estas elecciones, votes a quien votes, que la desinformación quede fuera de las urnas.

🤳 Ingresá para escanear las caras de los candidatos y conocer la campaña política en contra de la desinformación.

🟢 https://t.co/0B9SE7thtz

#ReversoAr https://t.co/2XUyT9T5YU",2023-10-17 21:00:17+00:00,https://twitter.com/ReversoAr/status/1714385868192989556,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1714385868192989556,Tweet,
1714390989530394896,"*Al momento de la producción de esta campaña, no se identificaban narrativas desinformantes relacionadas con los candidatos Juan Schiaretti y Myriam Bregman.",2023-10-17 21:20:38+00:00,https://twitter.com/ReversoAr/status/1714390989530394896,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1714390989530394896,Tweet,
1714387551761392041,"Un cartel de Unión por la Patria en guaraní no dice “votá apestoso por tu trabajo”; es una mala interpretación

En redes circula un video en el que una chica, supuestamente, corrige un cartel del oficialismo. Es falso ❌ https://t.co/HgZxY9LojD

✍️ @AfpFactual",2023-10-17 21:06:58+00:00,https://twitter.com/ReversoAr/status/1714387551761392041,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1714387551761392041,Tweet,
1714382497109225538,"[NUEVO] Esta foto de Sergio Massa con Carlos Melconian es un montaje; en la original está reunido con Axel Kicillof 

👉 La imagen original fue publicada en mayo de 2023 en las redes sociales de Massa y en varios medios de comunicación. https://t.co/4pSL1zN2xo

✍️ @AfpFactual",2023-10-17 20:46:53+00:00,https://twitter.com/ReversoAr/status/1714382497109225538,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1714382497109225538,Tweet,
1714288215589634338,"[NUEVO] Un cartel de Unión por la Patria en guaraní no dice “votá apestoso por tu trabajo”; es una mala interpretación

En redes circula un video en el que una chica, supuestamente, corrige un cartel del oficialismo. Es falso ❌ https://t.co/HgZxY9LW9b

✍️ @AfpFactual",2023-10-17 14:32:15+00:00,https://twitter.com/ReversoAr/status/1714288215589634338,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1714288215589634338,Tweet,
1714237571981602832,"Elecciones 2023: qué es un deepfake y en qué se diferencia de un video manipulado

👉 Los deepfakes son videos generados sintéticamente con tecnología basada en IA con el objetivo de crear secuencias falsas pero realistas.
https://t.co/bDkyKnC9Kx

✍️ @lugardel de @Chequeado",2023-10-17 11:11:00+00:00,https://twitter.com/ReversoAr/status/1714237571981602832,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1714237571981602832,Tweet,
1714010577142526276,"Cuáles son las desinformaciones de las que te tenés que cuidar en las elecciones de 2023 📩

En la alianza @ReversoAr, que lleva adelante su 3ra edición, nos proponemos luchar contra las desinformaciones del proceso electoral https://t.co/DWW9h4SAim

✍️ Juan José Domínguez.",2023-10-16 20:09:01+00:00,https://twitter.com/ReversoAr/status/1714010577142526276,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1714010577142526276,Tweet,
1713875181913973183,"Elecciones 2023 📩 e inteligencia artificial 🤖.

👉Circulan en redes sociales imágenes o videos creados con inteligencia artificial que generan desinformación al mostrar situaciones o declaraciones ficticias. https://t.co/5gZbyE7jMx

✍️ @lugardel y @FlorBallarino .",2023-10-16 11:11:00+00:00,https://twitter.com/ReversoAr/status/1713875181913973183,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1713875181913973183,Tweet,
1713648226144821446,"¿Cómo detectar placas falsas? 🤔

📌 En este video 📽️ y en esta nota te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/1lc7TTuVmE

📽️ @MatiFeran
🎨 @sanquinter https://t.co/1DgvsEO5JW",2023-10-15 20:09:09+00:00,https://twitter.com/ReversoAr/status/1713648226144821446,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1713648226144821446,Tweet,
1713555463277535395,"🤳 En época de elecciones, las caras de los candidatos están en todos lados. Escanealas y conocé qué tienen para contarte sobre la desinformación electoral.

🗳️ Votes a quien votes, que la desinformación quede fuera de las urnas.

📍 https://t.co/0B9SE7thtz https://t.co/zByy6R6Lb2",2023-10-15 14:00:33+00:00,https://twitter.com/ReversoAr/status/1713555463277535395,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1713555463277535395,Tweet,
1713555613597274334,"*Al momento de la producción de esta campaña, no se identificaban narrativas desinformantes relacionadas con los candidatos Juan Schiaretti y Myriam Bregman.",2023-10-15 14:01:09+00:00,https://twitter.com/ReversoAr/status/1713555613597274334,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1713555613597274334,Tweet,
1713285840476971347,"Si cuando vas a votar encontrás el nombre de una persona fallecida en el padrón, esto no es necesariamente prueba de fraude ❌

⬇️ En este video te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/3Ksyy4gSTu

📽️ @MatiFeran
🎨@sanquinter https://t.co/8syoPerc1F",2023-10-14 20:09:10+00:00,https://twitter.com/ReversoAr/status/1713285840476971347,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1713285840476971347,Tweet,
1713150471513202970,"Elecciones 2023 📩: si no voté en las PASO, ¿puedo hacerlo en las elecciones generales?

👉Para prevenirte ante las desinformaciones, en esta nota te contamos todo sobre el tema: https://t.co/vJ57mIguUB

✍️ @marianaleivaok

#InformaciónContraLaDesinformación. https://t.co/UAMO8PpE94",2023-10-14 11:11:15+00:00,https://twitter.com/ReversoAr/status/1713150471513202970,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1713150471513202970,Tweet,
1712840869018014194,"Anatomía de una urna: cómo detectar desinformaciones sobre la seguridad de las urnas

👉 En épocas electorales circulan imágenes que muestran urnas de votación con una cinta rota, y sugieren con ello la existencia de fraude. https://t.co/q9ZhfsuEpt

✍️ José Giménez",2023-10-13 14:41:00+00:00,https://twitter.com/ReversoAr/status/1712840869018014194,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1712840869018014194,Tweet,
1712198680302751847,"¿Cómo detectar placas falsas? 🤔

📌 En este video 📽️ y en esta nota te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/1lc7TTuVmE

📽️ @MatiFeran
🎨 @sanquinter https://t.co/DRtbd2R8CM",2023-10-11 20:09:11+00:00,https://twitter.com/ReversoAr/status/1712198680302751847,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1712198680302751847,Tweet,
1712105992085778887,"🤳 Ingresá para escanear las caras de los candidatos y escuchar la campaña política en contra de la desinformación.

🗳️ En estas elecciones, votes a quien votes, que la desinformación quede fuera de las urnas.

🟢 https://t.co/0B9SE7thtz

#ReversoAr https://t.co/EBt1cP1PNb",2023-10-11 14:00:52+00:00,https://twitter.com/ReversoAr/status/1712105992085778887,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1712105992085778887,Tweet,
1712107218055692289,"*Al momento de la producción de esta campaña, no se identificaban narrativas desinformantes relacionadas con los candidatos Juan Schiaretti y Myriam Bregman.",2023-10-11 14:05:44+00:00,https://twitter.com/ReversoAr/status/1712107218055692289,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1712107218055692289,Tweet,
1712063246000074913,"Es falso que Javier Milei se apellida en realidad “Mileikowsky”

Usuarios en redes sociales sugieren que Milei no es su verdadero apellido. Reverso accedió a la partida de nacimiento: su nombre completo es Javier Gerardo Milei. https://t.co/tlXCkxkTKa

✍️@AfpFactual",2023-10-11 11:11:01+00:00,https://twitter.com/ReversoAr/status/1712063246000074913,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1712063246000074913,Tweet,
1711821388833579472,"[NUEVO] Es falso que Javier Milei se apellida en realidad “Mileikowsky”

Usuarios en redes sociales sugieren que Milei no es su verdadero apellido. Reverso accedió a la partida de nacimiento: su nombre completo es Javier Gerardo Milei. https://t.co/tlXCkxkTKa

✍️@AfpFactual",2023-10-10 19:09:57+00:00,https://twitter.com/ReversoAr/status/1711821388833579472,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1711821388833579472,Tweet,
1711753743954235878,"Si cuando vas a votar encontrás el nombre de una persona fallecida en el padrón, esto no es necesariamente prueba de fraude ❌

⬇️ En este video te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/3Ksyy4gSTu

📽️ @MatiFeran
🎨@sanquinter https://t.co/gyeRYYwxMT",2023-10-10 14:41:10+00:00,https://twitter.com/ReversoAr/status/1711753743954235878,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1711753743954235878,Tweet,
1711473860468424745,"Registro No Llame: cómo anotar tu número para dejar de recibir publicidad electoral

📲 Estos mensajes no deberían llegarte ni te deberían llamar a menos que hayas dado tu consentimiento expreso. https://t.co/t6NCiy3PCH

✍️ Juan José Domínguez.",2023-10-09 20:09:00+00:00,https://twitter.com/ReversoAr/status/1711473860468424745,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1711473860468424745,Tweet,
1711464953545134479,"🟢 ¡Mañana o el jueves! 🙌 Si sos periodista y trabajás en un medio, te esperamos para profundizar sobre las últimas estrategias contra la desinformación electoral.

💻 Modalidad virtual
📋 Reservá tu lugar en: https://t.co/ngfKlvtLPx

⚡ ¡Te esperamos! https://t.co/wobN8fTswg",2023-10-09 19:33:37+00:00,https://twitter.com/ReversoAr/status/1711464953545134479,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1711464953545134479,Tweet,
1711111510489989494,"¿Cómo detectar placas falsas? 🤔

📌 En este video 📽️ y en esta nota te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/1lc7TTuVmE

📽️ @MatiFeran
🎨 @sanquinter https://t.co/W8LqGj2GdJ",2023-10-08 20:09:09+00:00,https://twitter.com/ReversoAr/status/1711111510489989494,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1711111510489989494,Tweet,
1710976078360072633,"Anatomía de una urna: cómo detectar desinformaciones sobre la seguridad de las urnas

👉 En épocas electorales circulan imágenes que muestran urnas de votación con una cinta rota, y sugieren con ello la existencia de fraude. https://t.co/q9ZhfsuEpt

✍️ José Giménez",2023-10-08 11:11:00+00:00,https://twitter.com/ReversoAr/status/1710976078360072633,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1710976078360072633,Tweet,
1710749084988977444,"Elecciones 2023: qué es un deepfake y en qué se diferencia de un video manipulado

👉 Los deepfakes son videos generados sintéticamente con tecnología basada en IA con el objetivo de crear secuencias falsas pero realistas.
https://t.co/bDkyKnC9Kx

✍️ @lugardel de @Chequeado .",2023-10-07 20:09:00+00:00,https://twitter.com/ReversoAr/status/1710749084988977444,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1710749084988977444,Tweet,
1710613739374846060,"Elecciones 2023 📩: si no voté en las PASO, ¿puedo hacerlo en las elecciones generales?

👉Para prevenirte ante las desinformaciones, en esta nota te contamos todo sobre el tema: https://t.co/vJ57mIguUB

✍️ @marianaleivaok

#InformaciónContraLaDesinformación. https://t.co/7fB7dvLxkA",2023-10-07 11:11:11+00:00,https://twitter.com/ReversoAr/status/1710613739374846060,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1710613739374846060,Tweet,
1710386732762353852,"¿Cómo detectar placas falsas? 🤔

📌 En este video 📽️ y en esta nota te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/1lc7TTuVmE

📽️ @MatiFeran
🎨 @sanquinter https://t.co/9LP8mzt0F6",2023-10-06 20:09:09+00:00,https://twitter.com/ReversoAr/status/1710386732762353852,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1710386732762353852,Tweet,
1710251346383802582,"Si cuando vas a votar encontrás el nombre de una persona fallecida en el padrón, esto no es necesariamente prueba de fraude ❌

⬇️ En este video te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/3Ksyy4gSTu

📽️ @MatiFeran
🎨@sanquinter https://t.co/N2uLN5amep",2023-10-06 11:11:10+00:00,https://twitter.com/ReversoAr/status/1710251346383802582,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1710251346383802582,Tweet,
